,ID,Kingdom,Type,Partition,CS
6721,Q10214,1,NO_SP,4,0
6722,O14158,1,NO_SP,4,0
6723,O14268,1,NO_SP,1,0
6724,Q7Z995,1,NO_SP,3,0
6725,O74550,1,NO_SP,0,0
6726,O74324,1,NO_SP,0,0
6727,Q9UT84,1,NO_SP,2,0
6728,Q06070,1,NO_SP,4,0
6729,Q9UT06,1,NO_SP,4,0
6730,Q05016,1,NO_SP,1,0
6731,Q10348,1,NO_SP,4,0
6732,O94387,1,NO_SP,4,0
6733,Q9USW1,1,NO_SP,4,0
6734,Q9UT40,1,NO_SP,2,0
6735,Q96WV2,1,NO_SP,4,0
6736,Q9HDY4,1,NO_SP,0,0
6737,Q9UT96,1,NO_SP,4,0
6738,Q9R0I7,1,NO_SP,1,0
6739,O13803,1,NO_SP,2,0
6740,O60136,1,NO_SP,4,0
6741,Q12204,1,NO_SP,4,0
6742,O94419,1,NO_SP,3,0
6743,P43403,1,NO_SP,1,0
6744,D2EAC2,1,NO_SP,2,0
6745,Q84K96,1,NO_SP,4,0
6746,P50111,1,NO_SP,1,0
6747,O42948,1,NO_SP,4,0
6748,O36029,1,NO_SP,3,0
6749,P40028,1,NO_SP,4,0
6750,O13856,1,NO_SP,1,0
6751,O13899,1,NO_SP,2,0
6752,P53185,1,NO_SP,3,0
6753,Q9Y7K9,1,NO_SP,0,0
6754,O60169,1,NO_SP,1,0
6755,Q9P7K1,1,NO_SP,1,0
6756,Q9C0Z8,1,NO_SP,4,0
6757,O94274,1,NO_SP,1,0
6758,Q9USY2,1,NO_SP,2,0
6759,Q06523,1,NO_SP,4,0
6760,Q96PM9,1,NO_SP,2,0
6761,O65499,1,NO_SP,4,0
6762,Q12082,1,NO_SP,0,0
6763,O13801,1,NO_SP,3,0
6764,O14041,1,NO_SP,1,0
6765,Q9P7M4,1,NO_SP,3,0
6766,Q9P7J0,1,NO_SP,2,0
6767,P34231,1,NO_SP,3,0
6768,Q9UTQ4,1,NO_SP,1,0
6769,Q9UT95,1,NO_SP,2,0
6770,O94276,1,NO_SP,3,0
6771,P38070,1,NO_SP,0,0
6772,O94358,1,NO_SP,3,0
6773,Q8TFH5,1,NO_SP,0,0
6774,Q96WW3,1,NO_SP,3,0
6775,Q08748,1,NO_SP,0,0
6776,Q569K4,1,NO_SP,2,0
6777,Q9UGR2,1,NO_SP,3,0
6778,O96006,1,NO_SP,0,0
6779,Q84JE8,1,NO_SP,1,0
6780,O60315,1,NO_SP,2,0
6781,B0M1H3,1,NO_SP,3,0
6782,Q10296,1,NO_SP,4,0
6783,F1LM93,1,NO_SP,4,0
6784,O13897,1,NO_SP,1,0
6785,O42953,1,NO_SP,3,0
6786,O60117,1,NO_SP,4,0
6787,Q9P7J5,1,NO_SP,3,0
6788,Q9US28,1,NO_SP,1,0
6789,Q9P6L9,1,NO_SP,3,0
6790,Q9UTK6,1,NO_SP,4,0
6791,Q9P799,1,NO_SP,0,0
6792,Q9P789,1,NO_SP,3,0
6793,Q9P7D1,1,NO_SP,1,0
6794,Q02981,1,NO_SP,0,0
6795,Q8VZ59,1,NO_SP,2,0
6796,Q04925,1,NO_SP,1,0
6797,O14141,1,NO_SP,3,0
6798,O94437,1,NO_SP,0,0
6799,Q9UTM1,1,NO_SP,0,0
6800,Q9HDX7,1,NO_SP,4,0
6801,Q9HGP4,1,NO_SP,1,0
6802,Q9P7G0,1,NO_SP,3,0
6803,Q06698,1,NO_SP,1,0
6804,Q9C1X2,1,NO_SP,3,0
6805,Q9Y807,1,NO_SP,0,0
6806,P53921,1,NO_SP,2,0
6807,P40168,1,NO_SP,3,0
6808,Q99247,1,NO_SP,4,0
6809,O94583,1,NO_SP,2,0
6810,O94403,1,NO_SP,2,0
6811,O74978,1,NO_SP,3,0
6812,Q10201,1,NO_SP,2,0
6813,Q04408,1,NO_SP,2,0
6814,Q10369,1,NO_SP,3,0
6815,O13799,1,NO_SP,0,0
6816,O14114,1,NO_SP,3,0
6817,O14130,1,NO_SP,0,0
6818,Q9US34,1,NO_SP,1,0
6819,Q9US15,1,NO_SP,2,0
6820,Q9UUH6,1,NO_SP,0,0
6821,O94441,1,NO_SP,0,0
6822,Q9UTN0,1,NO_SP,2,0
6823,Q05863,1,NO_SP,3,0
6824,Q06409,1,NO_SP,0,0
6825,G2TRL1,1,NO_SP,1,0
6826,Q9P7D5,1,NO_SP,2,0
6827,Q9Y7J2,1,NO_SP,0,0
6828,P12688,1,NO_SP,1,0
6829,O60081,1,NO_SP,0,0
6830,P36036,1,NO_SP,1,0
6831,Q9Y5A9,1,NO_SP,2,0
6832,Q8WXB4,1,NO_SP,3,0
6833,Q32MQ0,1,NO_SP,0,0
6834,P17020,1,NO_SP,2,0
6835,P40166,1,NO_SP,4,0
6836,P40159,1,NO_SP,0,0
6837,Q9P785,1,NO_SP,2,0
6838,O94252,1,NO_SP,3,0
6839,Q02873,1,NO_SP,0,0
6840,Q96MU7,1,NO_SP,4,0
6841,Q80WQ9,1,NO_SP,0,0
6842,Q7FAD5,1,NO_SP,1,0
6843,Q7TQ40,1,NO_SP,2,0
6844,P42844,1,NO_SP,4,0
6845,E9Q6W4,1,NO_SP,2,0
6846,P15822,1,NO_SP,3,0
6847,O08781,1,NO_SP,2,0
6848,Q6AXZ5,1,NO_SP,3,0
6849,Q8N895,1,NO_SP,4,0
6850,Q61464,1,NO_SP,0,0
6851,Q9Y2Y4,1,NO_SP,1,0
6852,A2A288,1,NO_SP,1,0
6853,A2A884,1,NO_SP,4,0
6854,Q7TS63,1,NO_SP,0,0
6855,Q9NS37,1,NO_SP,2,0
6856,Q9H9D4,1,NO_SP,4,0
6857,Q9UK33,1,NO_SP,0,0
6858,A7Y7X5,1,NO_SP,1,0
6859,Q6NUN9,1,NO_SP,3,0
6860,Q8W031,1,NO_SP,4,0
6861,Q9U3F4,1,NO_SP,0,0
6862,Q9HDZ5,1,NO_SP,2,0
6863,Q06139,1,NO_SP,4,0
6864,O14468,1,NO_SP,0,0
6865,Q5T200,1,NO_SP,3,0
6866,Q6NZY4,1,NO_SP,4,0
6867,Q9VA00,1,NO_SP,0,0
6868,B8XA40,1,NO_SP,1,0
6869,Q8C0R7,1,NO_SP,3,0
6870,Q8CJ78,1,NO_SP,0,0
6871,Q9FX68,1,NO_SP,4,0
6872,G5EEM5,1,NO_SP,0,0
6873,O14100,1,NO_SP,1,0
6874,Q562A2,1,NO_SP,4,0
6875,Q9FRL5,1,NO_SP,3,0
6876,Q8NF64,1,NO_SP,1,0
6877,Q96E35,1,NO_SP,2,0
6878,A2A5K6,1,NO_SP,3,0
6879,Q8AVN9,1,NO_SP,4,0
6880,Q70YC5,1,NO_SP,0,0
6881,Q9Y4E5,1,NO_SP,1,0
6882,Q8WTR7,1,NO_SP,2,0
6883,Q8R1N0,1,NO_SP,2,0
6884,Q9LXI8,1,NO_SP,0,0
6885,Q9SGD1,1,NO_SP,2,0
6886,Q9D0L1,1,NO_SP,3,0
6887,Q9VSK8,1,NO_SP,0,0
6888,Q9NQZ6,1,NO_SP,3,0
6889,Q8N567,1,NO_SP,0,0
6890,Q15911,1,NO_SP,1,0
6891,O15231,1,NO_SP,1,0
6892,Q14587,1,NO_SP,2,0
6893,Q9Y3S2,1,NO_SP,3,0
6894,Q9UL40,1,NO_SP,0,0
6895,Q2M1K9,1,NO_SP,1,0
6896,Q0GGX2,1,NO_SP,2,0
6897,Q8N7E2,1,NO_SP,3,0
6898,P39447,1,NO_SP,4,0
6899,Q9SVY1,1,NO_SP,0,0
6900,Q9GT24,1,NO_SP,1,0
6901,P32795,1,NO_SP,3,0
6902,Q9FGC7,1,NO_SP,0,0
6903,Q0WW55,1,NO_SP,1,0
6904,Q9ULJ6,1,NO_SP,2,0
6905,Q7Z4V0,1,NO_SP,4,0
6906,Q8N1G0,1,NO_SP,1,0
6907,Q9D115,1,NO_SP,2,0
6908,Q80VJ6,1,NO_SP,4,0
6909,P53107,1,NO_SP,3,0
6910,O88291,1,NO_SP,1,0
6911,Q09FC8,1,NO_SP,3,0
6912,Q8N8E2,1,NO_SP,0,0
6913,Q6KAS7,1,NO_SP,2,0
6914,Q7Z3T8,1,NO_SP,3,0
6915,Q68DK2,1,NO_SP,4,0
6916,Q5N829,1,NO_SP,0,0
6917,Q9JLM4,1,NO_SP,1,0
6918,O88466,1,NO_SP,2,0
6919,Q5VUA4,1,NO_SP,4,0
6920,O43257,1,NO_SP,0,0
6921,Q9SIJ0,1,NO_SP,0,0
6922,Q8CHP0,1,NO_SP,1,0
6923,Q8N3Z6,1,NO_SP,2,0
6924,Q95XP9,1,NO_SP,3,0
6925,Q8W030,1,NO_SP,4,0
6926,O74308,1,NO_SP,2,0
6927,Q9Y820,1,NO_SP,4,0
6928,O94585,1,NO_SP,3,0
6929,A1X158,1,SP,2,19
6930,D3Z9M3,1,SP,2,15
6931,P42264,1,SP,3,30
6932,C9K4X8,1,SP,2,28
6933,P55203,1,SP,2,55
6934,Q2U4L7,1,SP,3,19
6935,P01824,1,SP,3,25
6936,P86100,1,SP,1,24
6937,C4NZN9,1,SP,2,15
6938,P08069,1,SP,2,29
6939,Q9GZZ8,1,SP,0,18
6940,P23631,1,SP,0,19
6941,Q8WPD0,1,SP,4,17
6942,Q61001,1,SP,4,39
6943,P32004,1,SP,3,18
6944,Q55P57,1,SP,3,19
6945,Q2ULM2,1,SP,0,15
6946,P13612,1,SP,4,32
6947,P08648,1,SP,0,40
6948,P24063,1,SP,2,22
6949,P16144,1,SP,0,26
6950,P26006,1,SP,4,31
6951,P08514,1,SP,2,30
6952,P38570,1,SP,3,17
6953,P11215,1,SP,4,15
6954,P17301,1,SP,2,28
6955,C0HJQ4,1,SP,1,22
6956,Q00870,1,SP,3,18
6957,P19137,1,SP,0,23
6958,C0HJQ5,1,SP,3,27
6959,C7G3K3,1,SP,3,20
6960,P86929,1,SP,3,13
6961,Q14392,1,SP,0,18
6962,P01705,1,SP,2,18
6963,C5P3X6,1,SP,3,17
6964,Q8C1Q4,1,SP,0,20
6965,B0FHH8,1,SP,0,17
6966,Q8X150,1,SP,2,15
6967,P45452,1,SP,1,18
6968,Q59XX2,1,SP,2,31
6969,P86872,1,SP,1,18
6970,P28665,1,SP,4,26
6971,Q9UK23,1,SP,1,24
6972,P10493,1,SP,3,27
6973,Q14112,1,SP,1,29
6974,P86407,1,SP,1,21
6975,Q6ASY2,1,SP,4,25
6976,A0A161AT60,1,SP,2,24
6977,O42414,1,SP,0,24
6978,Q3L1D1,1,SP,3,24
6979,P07897,1,SP,3,18
6980,P25116,1,SP,4,20
6981,Q63415,1,SP,3,44
6982,P09619,1,SP,3,31
6983,Q8W257,1,SP,2,20
6984,P47853,1,SP,4,15
6985,Q9GL30,1,SP,4,34
6986,P11654,1,SP,4,24
6987,P49259,1,SP,4,19
6988,Q868Z9,1,SP,4,25
6989,P0C8G6,1,SP,2,25
6990,Q99969,1,SP,3,19
6991,Q62703,1,SP,2,24
6992,Q7SZI7,1,SP,3,21
6993,Q8BPM6,1,SP,0,30
6994,P60153,1,SP,0,25
6995,A5HAK0,1,SP,0,21
6996,G4V4F9,1,SP,4,18
6997,Q8IUH8,1,SP,4,20
6998,D7UQ40,1,SP,2,24
6999,O54861,1,SP,4,30
7000,P23502,1,SP,0,14
7001,Q8TCT7,1,SP,3,24
7002,Q966V2,1,SP,1,21
7003,Q9YH85,1,SP,1,23
7004,Q02763,1,SP,2,21
7005,P35590,1,SP,0,20
7006,Q4V645,1,SP,4,28
7007,I6S7I0,1,SP,1,17
7008,I6S7G5,1,SP,4,15
7009,G5ED35,1,SP,3,19
7010,Q9P2K2,1,SP,3,26
7011,P67861,1,SP,0,23
7012,P35441,1,SP,4,17
7013,P0DMD3,1,SP,4,20
7014,Q9JLA3,1,SP,2,41
7015,I6RU32,1,SP,2,22
7016,I6S390,1,SP,4,21
7017,Q09332,1,SP,0,21
7018,Q99ML8,1,SP,2,22
7019,Q09140,1,SP,0,17
7020,Q16927,1,SP,2,45
7021,Q94637,1,SP,3,14
7022,I2C090,1,SP,0,21
7023,P0DL40,1,SP,4,20
7024,P35916,1,SP,2,23
7025,Q27309,1,SP,3,14
7026,P17948,1,SP,2,25
7027,Q8WQK0,1,SP,2,22
7028,Q6RG02,1,SP,3,17
7029,P04275,1,SP,0,21
7030,Q2PGY1,1,SP,3,26
7031,Q8J0K5,1,SP,3,38
7032,C6JUP2,1,SP,3,20
7033,G5EC68,1,SP,0,16
7034,Q7M3V1,1,SP,0,19
7035,Q9PRI1,1,SP,1,20
7036,P28335,1,SP,0,31
7037,C6JUP1,1,SP,3,20
7038,C6JUP3,1,SP,3,20
7039,E3W9M2,1,SP,3,29
7040,Q76FP5,1,SP,3,19
7041,Q6Z232,1,SP,3,41
7042,Q84V39,1,SP,0,20
7043,P09230,1,SP,3,14
7044,P29064,1,SP,2,34
7045,O88917,1,SP,1,23
7046,Q9Z1K9,1,SP,2,16
7047,Q28989,1,SP,4,25
7048,A9UGV7,1,SP,1,25
7049,P61312,1,SP,2,24
7050,Q63191,1,SP,4,20
7051,A9UGV6,1,SP,2,25
7052,A9UGV5,1,SP,4,29
7053,E0D877,1,SP,1,24
7054,B1P0S1,1,SP,4,22
7055,Q9U943,1,SP,2,20
7056,Q9V496,1,SP,2,24
7057,Q2A783,1,SP,3,17
7058,Q9NR16,1,SP,2,39
7059,Q9BXJ3,1,SP,3,15
7060,D4A540,1,SP,2,30
7061,Q9BWV1,1,SP,3,29
7062,Q9LRC8,1,SP,0,24
7063,P13806,1,SP,2,25
7064,A3RF67,1,SP,3,30
7065,B8JLQ9,1,SP,0,23
7066,Q76FB0,1,SP,3,19
7067,Q94K85,1,SP,4,25
7068,Q07092,1,SP,0,20
7069,W1I921,1,SP,4,25
7070,Q9NZV1,1,SP,4,33
7071,Q8SXL2,1,SP,4,23
7072,P14661,1,SP,1,12
7073,Q8J0D2,1,SP,2,22
7074,A6P6V9,1,SP,3,27
7075,Q8IVL8,1,SP,4,19
7076,A0A0F7YZQ7,1,SP,0,23
7077,Q8WUJ3,1,SP,4,29
7078,Q6QD51,1,SP,0,26
7079,Q4V4I9,1,SP,1,21
7080,Q28085,1,SP,4,17
7081,Q9D6Y1,1,SP,3,20
7082,P00450,1,SP,3,18
7083,Q27081,1,SP,1,22
7084,O75596,1,SP,4,21
7085,Q02246,1,SP,1,29
7086,P02466,1,SP,2,21
7087,P02462,1,SP,1,26
7088,Q6UWK7,1,SP,2,23
7089,P12024,1,SP,3,28
7090,Q9U572,1,SP,0,13
7091,P13611,1,SP,2,19
7092,P86798,1,SP,0,18
7093,A0A0F7YYX3,1,SP,3,24
7094,Q00657,1,SP,4,28
7095,Q875I9,1,SP,3,16
7096,P69770,1,SP,0,24
7097,Q6T6T4,1,SP,3,25
7098,B8AL97,1,SP,0,33
7099,Q9SUQ8,1,SP,0,28
7100,G9M8X1,1,SP,0,18
7101,F7J1C8,1,SP,1,20
7102,F1N5C8,1,SP,1,21
7103,O15197,1,SP,2,30
7104,Q5JNJ5,1,SP,2,27
7105,O97939,1,SP,3,37
7106,Q9GU69,1,SP,3,20
7107,Q99372,1,SP,0,26
7108,Q9Y6C2,1,SP,1,20
7109,Q7SZN0,1,SP,1,29
7110,P35555,1,SP,0,23
7111,Q8TAL6,1,SP,2,17
7112,P37889,1,SP,2,25
7113,P04937,1,SP,0,23
7114,P05790,1,SP,1,20
7115,P86875,1,SP,0,25
7116,Q60767,1,SP,2,26
7117,P00719,1,SP,1,18
7118,P16636,1,SP,1,20
7119,O35806,1,SP,1,34
7120,P48765,1,SP,0,31
7121,P15941,1,SP,2,22
7122,Q99972,1,SP,0,31
7123,P24330,1,SP,1,21
7124,Q02083,1,SP,2,27
7125,Q9N4D8,1,SP,3,16
7126,Q07310,1,SP,2,26
7127,P20241,1,SP,1,22
7128,F1NSM7,1,SP,3,17
7129,P0DKU2,1,SP,3,14
7130,P20740,1,SP,1,35
7131,P0C8G7,1,SP,2,29
7132,P36897,1,SP,2,32
7133,Q9VMD9,1,SP,1,17
7134,P24821,1,SP,0,21
7135,Q2PGV8,1,SP,4,25
7136,Q99MA2,1,SP,1,21
7137,Q59Y31,1,SP,1,20
7138,P79762,1,SP,2,19
7139,O04714,1,NO_SP,4,0
7140,Q8IVP5,1,NO_SP,2,0
7141,Q14435,1,NO_SP,3,0
7142,Q9Y117,1,NO_SP,4,0
7143,P92949,1,NO_SP,2,0
7144,O60478,1,NO_SP,3,0
7145,Q02742,1,NO_SP,4,0
7146,F4HTM3,1,NO_SP,2,0
7147,P32621,1,NO_SP,4,0
7148,Q8S8A0,1,NO_SP,1,0
7149,D5JBW8,1,NO_SP,4,0
7150,Q3EAV6,1,NO_SP,2,0
7151,Q9SWH5,1,NO_SP,3,0
7152,Q9HGM2,1,NO_SP,4,0
7153,Q9LFR0,1,NO_SP,1,0
7154,Q3E8L0,1,NO_SP,2,0
7155,P36173,1,NO_SP,3,0
7156,Q9FHH5,1,NO_SP,0,0
7157,B3G515,1,NO_SP,1,0
7158,P38211,1,NO_SP,4,0
7159,Q9HDW9,1,NO_SP,1,0
7160,D3Z7H4,1,NO_SP,2,0
7161,Q12361,1,NO_SP,0,0
7162,Q5A477,1,NO_SP,2,0
7163,Q8NCW6,1,NO_SP,1,0
7164,Q5VWC8,1,NO_SP,1,0
7165,Q8TDU6,1,NO_SP,1,0
7166,Q9NRM0,1,NO_SP,0,0
7167,P47026,1,NO_SP,1,0
7168,O88728,1,NO_SP,0,0
7169,Q61595,1,NO_SP,0,0
7170,Q8N6L1,1,NO_SP,0,0
7171,Q95XZ6,1,NO_SP,0,0
7172,Q6ZP29,1,NO_SP,1,0
7173,F4JTN2,1,NO_SP,3,0
7174,Q9NX62,1,NO_SP,4,0
7175,Q9Y287,1,NO_SP,0,0
7176,Q7K1V5,1,NO_SP,3,0
7177,Q8BI36,1,NO_SP,4,0
7178,Q99393,1,NO_SP,1,0
7179,Q96E93,1,NO_SP,3,0
7180,D3W0D1,1,NO_SP,1,0
7181,Q96S06,1,NO_SP,0,0
7182,O15165,1,NO_SP,3,0
7183,Q17667,1,NO_SP,4,0
7184,Q4VCM1,1,NO_SP,1,0
7185,Q7TQJ1,1,NO_SP,4,0
7186,Q24451,1,NO_SP,1,0
7187,O22752,1,NO_SP,4,0
7188,Q9C512,1,NO_SP,0,0
7189,Q8K480,1,NO_SP,1,0
7190,Q93Y37,1,NO_SP,0,0
7191,Q8CG09,1,NO_SP,4,0
7192,O75900,1,NO_SP,0,0
7193,Q12205,1,NO_SP,0,0
7194,P38069,1,NO_SP,3,0
7195,Q92887,1,NO_SP,1,0
7196,Q9HDV1,1,NO_SP,4,0
7197,P39552,1,NO_SP,0,0
7198,Q9Y7V0,1,NO_SP,4,0
7199,P87155,1,NO_SP,3,0
7200,P26718,1,NO_SP,1,0
7201,Q99JS0,1,NO_SP,2,0
7202,Q9LKW9,1,NO_SP,3,0
7203,Q8K5A9,1,NO_SP,4,0
7204,P49281,1,NO_SP,2,0
7205,Q04958,1,NO_SP,3,0
7206,Q7L5N7,1,NO_SP,1,0
7207,Q9LT02,1,NO_SP,3,0
7208,Q12252,1,NO_SP,0,0
7209,Q8IY17,1,NO_SP,0,0
7210,D4ACN8,1,NO_SP,2,0
7211,Q8NAT1,1,NO_SP,4,0
7212,Q5RJM1,1,NO_SP,4,0
7213,Q5A6P6,1,NO_SP,1,0
7214,P40474,1,NO_SP,2,0
7215,Q8BHC7,1,NO_SP,0,0
7216,O74926,1,NO_SP,0,0
7217,P38212,1,NO_SP,2,0
7218,Q8CBG9,1,NO_SP,2,0
7219,Q96K19,1,NO_SP,3,0
7220,Q28298,1,NO_SP,0,0
7221,Q9JKD3,1,NO_SP,2,0
7222,D6PVB4,1,NO_SP,0,0
7223,Q19443,1,NO_SP,1,0
7224,Q96QK8,1,NO_SP,2,0
7225,Q93Z32,1,NO_SP,4,0
7226,B3A0M2,1,NO_SP,0,0
7227,Q6ZGL9,1,NO_SP,1,0
7228,Q5E930,1,NO_SP,4,0
7229,O02351,1,NO_SP,3,0
7230,Q9EPZ7,1,NO_SP,4,0
7231,B2RUZ4,1,NO_SP,0,0
7232,Q99720,1,NO_SP,3,0
7233,Q10259,1,NO_SP,2,0
7234,O70491,1,NO_SP,3,0
7235,P49788,1,NO_SP,0,0
7236,Q9DBI0,1,NO_SP,0,0
7237,Q9FEG2,1,NO_SP,1,0
7238,Q8IU80,1,NO_SP,2,0
7239,Q4KL25,1,NO_SP,3,0
7240,Q7TS55,1,NO_SP,4,0
7241,A0AVI4,1,NO_SP,1,0
7242,Q7Z410,1,NO_SP,2,0
7243,P36029,1,NO_SP,3,0
7244,Q9VYB7,1,NO_SP,4,0
7245,C4QM85,1,NO_SP,0,0
7246,A9ZSY2,1,NO_SP,1,0
7247,A5LGM7,1,NO_SP,2,0
7248,Q8BIK6,1,NO_SP,3,0
7249,O00124,1,NO_SP,4,0
7250,Q5PQX0,1,NO_SP,0,0
7251,O59768,1,NO_SP,1,0
7252,Q9SZY7,1,NO_SP,0,0
7253,Q8NBI6,1,NO_SP,4,0
7254,P28334,1,NO_SP,4,0
7255,P13516,1,NO_SP,1,0
7256,A0A4Z3,1,NO_SP,1,0
7257,O94523,1,NO_SP,0,0
7258,P30994,1,NO_SP,0,0
7259,Q9P5N0,1,NO_SP,3,0
7260,P18090,1,NO_SP,3,0
7261,Q9VLQ1,1,NO_SP,2,0
7262,A2ASQ1,1,NO_SP,3,0
7263,Q9C5U2,1,NO_SP,4,0
7264,P98205,1,NO_SP,0,0
7265,P35374,1,NO_SP,2,0
7266,O80612,1,NO_SP,2,0
7267,Q9BLG4,1,NO_SP,3,0
7268,Q9SPM5,1,NO_SP,3,0
7269,Q76LB1,1,NO_SP,0,0
7270,Q54WT8,1,NO_SP,1,0
7271,Q86XL3,1,NO_SP,3,0
7272,P46993,1,NO_SP,0,0
7273,O14072,1,NO_SP,2,0
7274,P39986,1,NO_SP,3,0
7275,Q12797,1,NO_SP,3,0
7276,Q12691,1,NO_SP,0,0
7277,Q9R0W5,1,NO_SP,4,0
7278,Q96247,1,NO_SP,1,0
7279,O14523,1,NO_SP,3,0
7280,Q5KQH7,1,NO_SP,1,0
7281,O64759,1,NO_SP,3,0
7282,P0DKC2,1,NO_SP,2,0
7283,P27614,1,NO_SP,4,0
7284,Q9Y5Q5,1,NO_SP,0,0
7285,Q9JK41,1,NO_SP,2,0
7286,Q9N623,1,NO_SP,4,0
7287,Q9ZQI2,1,NO_SP,3,0
7288,Q868T3,1,NO_SP,0,0
7289,Q9R0E0,1,NO_SP,0,0
7290,Q6UWU4,1,NO_SP,1,0
7291,Q9NY25,1,NO_SP,0,0
7292,Q9Y4C5,1,NO_SP,2,0
7293,Q8IZS7,1,NO_SP,4,0
7294,O75503,1,NO_SP,4,0
7295,Q6UXB4,1,NO_SP,0,0
7296,Q6UXN8,1,NO_SP,3,0
7297,O22267,1,NO_SP,4,0
7298,Q9XFR0,1,NO_SP,3,0
7299,Q9C0E8,1,NO_SP,4,0
7300,Q96C03,1,NO_SP,0,0
7301,Q920B6,1,NO_SP,2,0
7302,Q8LIN5,1,NO_SP,4,0
7303,Q6UVM4,1,NO_SP,1,0
7304,O54982,1,NO_SP,2,0
7305,O77475,1,NO_SP,1,0
7306,O23413,1,NO_SP,2,0
7307,Q9SUP0,1,NO_SP,3,0
7308,Q86W10,1,NO_SP,4,0
7309,Q9FFT2,1,NO_SP,0,0
7310,Q9XI72,1,NO_SP,2,0
7311,Q8L9B5,1,NO_SP,3,0
7312,Q8L7R5,1,NO_SP,0,0
7313,Q9FE29,1,NO_SP,1,0
7314,P49682,1,NO_SP,1,0
7315,Q5AFI4,1,NO_SP,3,0
7316,Q96PD7,1,NO_SP,2,0
7317,Q39085,1,NO_SP,0,0
7318,Q96SL1,1,NO_SP,0,0
7319,Q5RJY4,1,NO_SP,2,0
7320,P42893,1,NO_SP,3,0
7321,Q9SFB0,1,NO_SP,0,0
7322,P40540,1,NO_SP,1,0
7323,Q9XZ08,1,NO_SP,3,0
7324,Q9Y169,1,NO_SP,1,0
7325,Q99ML4,1,NO_SP,3,0
7326,Q08913,1,NO_SP,1,0
7327,P13386,1,NO_SP,0,0
7328,D4AEP3,1,NO_SP,4,0
7329,Q8BQT2,1,NO_SP,1,0
7330,Q09752,1,NO_SP,2,0
7331,Q04609,1,NO_SP,4,0
7332,O44616,1,NO_SP,3,0
7333,Q08109,1,NO_SP,4,0
7334,Q8IWU2,1,NO_SP,0,0
7335,Q8IWT6,1,NO_SP,4,0
7336,Q95Q39,1,NO_SP,1,0
7337,P20789,1,NO_SP,4,0
7338,Q9LHQ6,1,NO_SP,2,0
7339,Q9SA36,1,NO_SP,4,0
7340,P41143,1,NO_SP,1,0
7341,Q9CAT6,1,NO_SP,2,0
7342,P41144,1,NO_SP,0,0
7343,P42866,1,NO_SP,2,0
7344,Q8N138,1,NO_SP,3,0
7345,Q18807,1,NO_SP,1,0
7346,P81909,1,NO_SP,2,0
7347,Q9NXG6,1,NO_SP,4,0
7348,Q3TFD2,1,NO_SP,3,0
7349,O94680,1,NO_SP,0,0
7350,O13729,1,NO_SP,1,0
7351,O14684,1,NO_SP,0,0
7352,Q9NRA2,1,NO_SP,4,0
7353,Q86WA9,1,NO_SP,2,0
7354,Q8BHK3,1,NO_SP,4,0
7355,A2VCW5,1,NO_SP,0,0
7356,Q09827,1,NO_SP,3,0
7357,Q96H72,1,NO_SP,0,0
7358,Q04947,1,NO_SP,1,0
7359,Q12443,1,NO_SP,3,0
7360,Q86SK9,1,NO_SP,4,0
7361,Q9Y7T6,1,NO_SP,0,0
7362,Q6AZY7,1,NO_SP,3,0
7363,P82349,1,NO_SP,1,0
7364,Q9NQ40,1,NO_SP,3,0
7365,Q8K299,1,NO_SP,1,0
7366,P31662,1,NO_SP,3,0
7367,P30936,1,NO_SP,0,0
7368,Q9U969,1,NO_SP,3,0
7369,Q8NB59,1,NO_SP,3,0
7370,Q86TG1,1,NO_SP,1,0
7371,B9EJG8,1,NO_SP,3,0
7372,Q53R12,1,NO_SP,1,0
7373,P02786,1,NO_SP,3,0
7374,O00258,1,NO_SP,4,0
7375,Q9H6D3,1,NO_SP,1,0
7376,O75063,1,NO_SP,3,0
7377,Q09852,1,NO_SP,0,0
7378,P32386,1,NO_SP,1,0
7379,P87056,1,NO_SP,3,0
7380,Q04835,1,NO_SP,4,0
7381,Q940Q3,1,NO_SP,0,0
7382,Q5T4F4,1,NO_SP,2,0
7383,Q9Y241,1,NO_SP,1,0
7384,Q9HC24,1,NO_SP,3,0
7385,Q9NYG8,1,NO_SP,4,0
7386,O00180,1,NO_SP,0,0
7387,Q07376,1,NO_SP,2,0
7388,Q96AQ8,1,NO_SP,0,0
7389,Q96G30,1,NO_SP,2,0
7390,Q9NQG6,1,NO_SP,3,0
7391,P12234,1,NO_SP,4,0
7392,P38292,1,NO_SP,0,0
7393,Q96HS1,1,NO_SP,2,0
7394,P33775,1,NO_SP,0,0
7395,Q5SWZ9,1,NO_SP,2,0
7396,Q9D563,1,NO_SP,4,0
7397,Q9UNG2,1,NO_SP,0,0
7398,Q07914,1,NO_SP,1,0
7399,Q8BWC0,1,NO_SP,4,0
7400,P08067,1,NO_SP,2,0
7401,O95477,1,NO_SP,0,0
7402,Q9HD20,1,NO_SP,2,0
7403,P14772,1,NO_SP,3,0
7404,P55061,1,NO_SP,4,0
7405,D0VWV4,1,NO_SP,0,0
7406,P32198,1,NO_SP,2,0
7407,Q9GZY4,1,NO_SP,3,0
7408,Q9Y2R0,1,NO_SP,3,0
7409,P51795,1,NO_SP,1,0
7410,P00163,1,NO_SP,2,0
7411,Q5ZIS0,1,NO_SP,3,0
