,ID,Kingdom,Type,Partition
16143,Q86SC0,1,SP,1
16144,P31532,1,SP,4
16145,P19708,1,SP,4
16146,P02783,1,SP,0
16147,E7CLP2,1,SP,1
16148,P53616,1,SP,1
16149,Q8MMH5,1,SP,4
16150,Q8NBK3,1,SP,2
16151,P43307,1,SP,3
16152,P23438,1,SP,0
16153,Q90WJ9,1,SP,1
16154,B3STN7,1,SP,2
16155,Q90WJ7,1,SP,1
16156,Q8CEK3,1,SP,0
16157,P09486,1,SP,4
16158,P09350,1,SP,3
16159,Q9P246,1,SP,0
16160,P78581,1,SP,2
16161,P25068,1,SP,0
16162,Q5EPH2,1,SP,3
16163,P14213,1,SP,4
16164,Q9U8X3,1,SP,4
16165,P14214,1,SP,4
16166,Q9XSC9,1,SP,2
16167,Q27270,1,SP,0
16168,P01137,1,SP,1
16169,P36897,1,SP,2
16170,P01831,1,SP,3
16171,Q92563,1,SP,0
16172,Q9VMD9,1,SP,1
16173,P01830,1,SP,3
16174,P05543,1,SP,0
16175,Q3YBN2,1,SP,4
16176,O08523,1,SP,1
16177,P15242,1,SP,3
16178,Q07654,1,SP,2
16179,Q8GTB6,1,SP,3
16180,Q6T6C2,1,SP,4
16181,P01545,1,SP,2
16182,P24821,1,SP,0
16183,Q5D231,1,SP,1
16184,P13385,1,SP,3
16185,P04155,1,SP,2
16186,P10646,1,SP,4
16187,Q7Z0T3,1,SP,0
16188,P05452,1,SP,1
16189,P37173,1,SP,2
16190,Q28631,1,SP,3
16191,Q8L5C6,1,SP,0
16192,Q2PGV8,1,SP,4
16193,Q9HGE1,1,SP,0
16194,C1IC50,1,SP,4
16195,A8Y7P1,1,SP,4
16196,P82966,1,SP,4
16197,B2KTG1,1,SP,4
16198,B7S4N9,1,SP,4
16199,Q7Z5L0,1,SP,1
16200,Q9UBD3,1,SP,2
16201,Q09022,1,SP,3
16202,W0HJ53,1,SP,0
16203,P23360,1,SP,1
16204,P04004,1,SP,3
16205,P01174,1,SP,4
16206,Q99MA2,1,SP,1
16207,Q76BW5,1,SP,2
16208,P07529,1,SP,3
16209,Q41638,1,SP,1
16210,P33557,1,SP,4
16211,P25311,1,SP,0
16212,Q59Y31,1,SP,1
16213,Q00193,1,SP,2
16214,O54766,1,SP,3
16215,Q60736,1,SP,2
16216,P33679,1,SP,4
16217,O60844,1,SP,4
16218,P42098,1,SP,0
16219,Q62005,1,SP,3
16220,P20239,1,SP,1
16221,O54767,1,SP,1
16222,P79762,1,SP,2
16223,P21754,1,SP,0
16224,P10761,1,SP,0
16225,Q9UK55,1,SP,4
16226,O04714,1,NO_SP,4
16227,P14142,1,NO_SP,1
16228,Q5BJK8,1,NO_SP,2
16229,Q6Y1H2,1,NO_SP,3
16230,O43292,1,NO_SP,4
16231,Q8IVP5,1,NO_SP,2
16232,Q14435,1,NO_SP,3
16233,Q9NQR9,1,NO_SP,4
16234,Q9LN68,1,NO_SP,2
16235,Q07651,1,NO_SP,2
16236,Q12333,1,NO_SP,3
16237,Q6P4F1,1,NO_SP,4
16238,Q9US48,1,NO_SP,3
16239,Q9Y117,1,NO_SP,4
16240,P92949,1,NO_SP,2
16241,O60478,1,NO_SP,3
16242,Q02742,1,NO_SP,4
16243,F4HTM3,1,NO_SP,2
16244,Q9BUM1,1,NO_SP,4
16245,P19440,1,NO_SP,3
16246,Q10471,1,NO_SP,1
16247,Q9FH36,1,NO_SP,2
16248,O14255,1,NO_SP,3
16249,P32621,1,NO_SP,4
16250,Q8S8A0,1,NO_SP,1
16251,Q9UT35,1,NO_SP,2
16252,O81775,1,NO_SP,1
16253,D5JBW8,1,NO_SP,4
16254,Q3EAV6,1,NO_SP,2
16255,Q9SWH5,1,NO_SP,3
16256,Q8TGH6,1,NO_SP,1
16257,Q9ESM6,1,NO_SP,3
16258,Q9SW07,1,NO_SP,0
16259,Q9HGM2,1,NO_SP,4
16260,Q80WL1,1,NO_SP,0
16261,Q9LFR0,1,NO_SP,1
16262,Q3E8L0,1,NO_SP,2
16263,P36173,1,NO_SP,3
16264,Q9EPS3,1,NO_SP,4
16265,Q9FHH5,1,NO_SP,0
16266,Q3L7M0,1,NO_SP,1
16267,Q3E965,1,NO_SP,2
16268,Q9HC97,1,NO_SP,4
16269,Q9Y2T6,1,NO_SP,1
16270,O95528,1,NO_SP,2
16271,Q5J316,1,NO_SP,4
16272,Q03554,1,NO_SP,0
16273,B3G515,1,NO_SP,1
16274,Q06636,1,NO_SP,2
16275,P47088,1,NO_SP,3
16276,P38211,1,NO_SP,4
16277,Q9Y3E0,1,NO_SP,0
16278,Q9NZD1,1,NO_SP,0
16279,Q9HDW9,1,NO_SP,1
16280,D3Z7H4,1,NO_SP,2
16281,Q9HEM6,1,NO_SP,3
16282,Q12361,1,NO_SP,0
16283,O00270,1,NO_SP,1
16284,Q5A477,1,NO_SP,2
16285,Q2AAF6,1,NO_SP,3
16286,Q8NBJ4,1,NO_SP,0
16287,Q8NCW6,1,NO_SP,1
16288,Q09174,1,NO_SP,3
16289,P35802,1,NO_SP,0
16290,Q5VWC8,1,NO_SP,1
16291,P17809,1,NO_SP,1
16292,P14672,1,NO_SP,1
16293,Q9WV38,1,NO_SP,2
16294,Q8TDU6,1,NO_SP,1
16295,Q99678,1,NO_SP,3
16296,P11169,1,NO_SP,1
16297,Q9NRM0,1,NO_SP,0
16298,Q9BYW1,1,NO_SP,1
16299,P58353,1,NO_SP,2
16300,P43427,1,NO_SP,2
16301,P47026,1,NO_SP,1
16302,P05981,1,NO_SP,3
16303,Q8TDS4,1,NO_SP,4
16304,O60725,1,NO_SP,1
16305,Q8R3H7,1,NO_SP,2
16306,Q12520,1,NO_SP,3
16307,O88728,1,NO_SP,0
16308,P40499,1,NO_SP,1
16309,P31389,1,NO_SP,2
16310,Q9VRX6,1,NO_SP,3
16311,P47155,1,NO_SP,4
16312,Q61595,1,NO_SP,0
16313,O95461,1,NO_SP,1
16314,Q8IWV1,1,NO_SP,4
16315,Q8N6L1,1,NO_SP,0
16316,O43561,1,NO_SP,1
16317,Q5H943,1,NO_SP,3
16318,P25587,1,NO_SP,4
16319,Q95XZ6,1,NO_SP,0
16320,Q6ZP29,1,NO_SP,1
16321,F4JTN2,1,NO_SP,3
16322,B0BMY1,1,NO_SP,1
16323,Q9NX62,1,NO_SP,4
16324,Q9Y287,1,NO_SP,0
16325,Q7K1V5,1,NO_SP,3
16326,Q8BI36,1,NO_SP,4
16327,P55073,1,NO_SP,0
16328,Q99393,1,NO_SP,1
16329,Q08416,1,NO_SP,2
16330,Q96E93,1,NO_SP,3
16331,P43614,1,NO_SP,4
16332,O61715,1,NO_SP,0
16333,D3W0D1,1,NO_SP,1
16334,O88713,1,NO_SP,2
16335,Q9H400,1,NO_SP,4
16336,P38878,1,NO_SP,0
16337,P43657,1,NO_SP,1
16338,Q6UX01,1,NO_SP,2
16339,O94414,1,NO_SP,3
16340,Q9FKS8,1,NO_SP,4
16341,Q96S06,1,NO_SP,0
16342,Q9HBW0,1,NO_SP,2
16343,O15165,1,NO_SP,3
16344,Q3U3R4,1,NO_SP,0
16345,Q03579,1,NO_SP,4
16346,Q17667,1,NO_SP,4
16347,Q04396,1,NO_SP,0
16348,Q4VCM1,1,NO_SP,1
16349,P04201,1,NO_SP,2
16350,Q7TQJ1,1,NO_SP,4
16351,Q5SRI9,1,NO_SP,0
16352,Q24451,1,NO_SP,1
16353,Q5GF25,1,NO_SP,0
16354,Q8WZK2,1,NO_SP,2
16355,O22752,1,NO_SP,4
16356,Q9JLI3,1,NO_SP,1
16357,O88676,1,NO_SP,4
16358,Q9C512,1,NO_SP,0
16359,Q8K480,1,NO_SP,1
16360,Q765H6,1,NO_SP,2
16361,O74368,1,NO_SP,4
16362,Q9XGM8,1,NO_SP,1
16363,Q8NHS3,1,NO_SP,2
16364,Q21815,1,NO_SP,3
16365,O01811,1,NO_SP,4
16366,Q93Y37,1,NO_SP,0
16367,P53988,1,NO_SP,2
16368,P93766,1,NO_SP,3
16369,Q8H116,1,NO_SP,0
16370,P53987,1,NO_SP,2
16371,Q8CG09,1,NO_SP,4
16372,O75900,1,NO_SP,0
16373,O36022,1,NO_SP,3
16374,Q12205,1,NO_SP,0
16375,P38069,1,NO_SP,3
16376,O88941,1,NO_SP,0
16377,P46985,1,NO_SP,1
16378,O60669,1,NO_SP,2
16379,Q91WW2,1,NO_SP,3
16380,Q92887,1,NO_SP,1
16381,Q9HDV1,1,NO_SP,4
16382,P39552,1,NO_SP,0
16383,O74444,1,NO_SP,1
16384,Q9Y7V0,1,NO_SP,4
16385,P53986,1,NO_SP,2
16386,Q8TDS7,1,NO_SP,3
16387,Q03064,1,NO_SP,2
16388,P53985,1,NO_SP,2
16389,Q63344,1,NO_SP,2
16390,Q864R9,1,NO_SP,4
16391,Q9R1S7,1,NO_SP,4
16392,Q03455,1,NO_SP,1
16393,P87155,1,NO_SP,3
16394,Q9W534,1,NO_SP,4
16395,Q91WW5,1,NO_SP,3
16396,Q9UTN7,1,NO_SP,1
16397,P33527,1,NO_SP,4
16398,O74333,1,NO_SP,2
16399,P52848,1,NO_SP,0
16400,P26718,1,NO_SP,1
16401,Q99JS0,1,NO_SP,2
16402,Q9LKW9,1,NO_SP,3
16403,O54709,1,NO_SP,1
16404,Q8K5A9,1,NO_SP,4
16405,P49281,1,NO_SP,2
16406,Q04958,1,NO_SP,3
16407,Q02353,1,NO_SP,0
16408,Q9Y5S8,1,NO_SP,4
16409,Q05B81,1,NO_SP,0
16410,Q7L5N7,1,NO_SP,1
16411,Q9LT02,1,NO_SP,3
16412,Q8BYI6,1,NO_SP,1
16413,Q9P7Y3,1,NO_SP,4
16414,Q765A7,1,NO_SP,2
16415,Q9JM80,1,NO_SP,3
16416,Q9NWQ8,1,NO_SP,3
16417,Q12252,1,NO_SP,0
16418,Q9H3S5,1,NO_SP,3
16419,Q06611,1,NO_SP,1
16420,P43287,1,NO_SP,1
16421,Q8IV08,1,NO_SP,2
16422,Q9U357,1,NO_SP,4
16423,Q9R1S3,1,NO_SP,2
16424,Q91WW7,1,NO_SP,3
16425,Q8IY17,1,NO_SP,0
16426,D4ACN8,1,NO_SP,2
16427,Q8NAT1,1,NO_SP,4
16428,Q93YV7,1,NO_SP,0
16429,Q93W95,1,NO_SP,4
16430,Q12006,1,NO_SP,0
16431,Q3U1F9,1,NO_SP,3
16432,P30302,1,NO_SP,1
16433,P93004,1,NO_SP,1
16434,Q03880,1,NO_SP,4
16435,Q9NST1,1,NO_SP,3
16436,Q8VYM2,1,NO_SP,2
16437,Q9NUD9,1,NO_SP,3
16438,P61837,1,NO_SP,1
16439,P43286,1,NO_SP,1
16440,Q86BJ3,1,NO_SP,4
16441,Q3TRM4,1,NO_SP,0
16442,Q9ZPH9,1,NO_SP,0
16443,Q9SIZ3,1,NO_SP,2
16444,Q9LN50,1,NO_SP,3
16445,Q8L7V3,1,NO_SP,0
16446,Q3MUY2,1,NO_SP,2
16447,Q9HBL7,1,NO_SP,2
16448,A1XGB4,1,NO_SP,3
16449,P47987,1,NO_SP,4
16450,Q08733,1,NO_SP,1
16451,Q9D3P8,1,NO_SP,2
16452,Q8H118,1,NO_SP,1
16453,B9DFI7,1,NO_SP,2
16454,Q0WT31,1,NO_SP,0
16455,Q9JJJ7,1,NO_SP,4
16456,Q940J9,1,NO_SP,1
16457,Q9LZA4,1,NO_SP,3
16458,Q8VZV7,1,NO_SP,4
16459,Q94EJ6,1,NO_SP,2
16460,Q6NPR7,1,NO_SP,0
16461,Q01453,1,NO_SP,0
16462,Q9C6S7,1,NO_SP,2
16463,P53835,1,NO_SP,3
16464,Q5RJM1,1,NO_SP,4
16465,P25105,1,NO_SP,1
16466,Q9Z1X2,1,NO_SP,0
16467,Q5A6P6,1,NO_SP,1
16468,P40474,1,NO_SP,2
16469,Q03530,1,NO_SP,3
16470,Q18PF6,1,NO_SP,4
16471,Q8BHC7,1,NO_SP,0
16472,Q9UBD6,1,NO_SP,4
16473,O00559,1,NO_SP,2
16474,Q59YT1,1,NO_SP,1
16475,O74926,1,NO_SP,0
16476,Q8TC12,1,NO_SP,1
16477,P38212,1,NO_SP,2
16478,P38206,1,NO_SP,0
16479,Q9QXP0,1,NO_SP,4
16480,Q12270,1,NO_SP,1
16481,Q18PF5,1,NO_SP,4
16482,Q7TNN9,1,NO_SP,4
16483,Q8CBG9,1,NO_SP,2
16484,Q96K19,1,NO_SP,3
16485,Q28298,1,NO_SP,0
16486,Q28728,1,NO_SP,1
16487,Q9JKD3,1,NO_SP,2
16488,D6PVB4,1,NO_SP,0
16489,Q6ZXA0,1,NO_SP,2
16490,Q9Y876,1,NO_SP,3
16491,Q19443,1,NO_SP,1
16492,Q96QK8,1,NO_SP,2
16493,P82347,1,NO_SP,3
16494,P82348,1,NO_SP,3
16495,D6PVB5,1,NO_SP,0
16496,Q93Z32,1,NO_SP,4
16497,B3A0M2,1,NO_SP,0
16498,Q6ZGL9,1,NO_SP,1
16499,Q28362,1,NO_SP,2
16500,P26432,1,NO_SP,2
16501,Q5E930,1,NO_SP,4
16502,O02351,1,NO_SP,3
16503,Q9EPZ7,1,NO_SP,4
16504,Q9R2C1,1,NO_SP,1
16505,B9FJ61,1,NO_SP,1
16506,B2RUZ4,1,NO_SP,0
16507,P35735,1,NO_SP,2
16508,Q99720,1,NO_SP,3
16509,O81062,1,NO_SP,1
16510,Q9UTQ9,1,NO_SP,0
16511,Q9ERB5,1,NO_SP,4
16512,Q04658,1,NO_SP,1
16513,Q04969,1,NO_SP,2
16514,O35704,1,NO_SP,3
16515,P30875,1,NO_SP,0
16516,Q10259,1,NO_SP,2
16517,Q12133,1,NO_SP,4
16518,P46720,1,NO_SP,1
16519,Q9Y6L6,1,NO_SP,1
16520,Q9NYB5,1,NO_SP,4
16521,Q9FG00,1,NO_SP,2
16522,O70491,1,NO_SP,3
16523,P32343,1,NO_SP,4
16524,Q0V8E7,1,NO_SP,3
16525,O54695,1,NO_SP,3
16526,P41930,1,NO_SP,0
16527,Q9BSN7,1,NO_SP,4
16528,P49788,1,NO_SP,0
16529,Q12239,1,NO_SP,1
16530,Q8IY95,1,NO_SP,3
16531,Q28820,1,NO_SP,4
16532,Q9DBI0,1,NO_SP,0
16533,Q9FEG2,1,NO_SP,1
16534,Q5S248,1,NO_SP,2
16535,Q5QSK2,1,NO_SP,3
16536,P57727,1,NO_SP,0
16537,Q8IU80,1,NO_SP,2
16538,Q4KL25,1,NO_SP,3
16539,O43508,1,NO_SP,1
16540,Q7TS55,1,NO_SP,4
16541,P01375,1,NO_SP,0
16542,A0AVI4,1,NO_SP,1
16543,Q7Z410,1,NO_SP,2
16544,P36029,1,NO_SP,3
16545,Q9VYB7,1,NO_SP,4
16546,Q402F4,1,NO_SP,1
16547,Q13061,1,NO_SP,4
16548,C4QM85,1,NO_SP,0
16549,P82179,1,NO_SP,4
16550,A9ZSY2,1,NO_SP,1
16551,A5LGM7,1,NO_SP,2
16552,Q8K1T0,1,NO_SP,0
16553,Q8BIK6,1,NO_SP,3
16554,O60635,1,NO_SP,0
16555,P0C5X8,1,NO_SP,1
16556,Q6PIZ9,1,NO_SP,3
16557,Q8MKK4,1,NO_SP,2
16558,A9ZSY3,1,NO_SP,2
16559,O00124,1,NO_SP,4
16560,Q03860,1,NO_SP,0
16561,O14223,1,NO_SP,1
16562,Q9C0H2,1,NO_SP,3
16563,P0DH93,1,NO_SP,4
16564,Q5PQX0,1,NO_SP,0
16565,O59768,1,NO_SP,1
16566,P34711,1,NO_SP,3
16567,P54219,1,NO_SP,4
16568,Q9SZY7,1,NO_SP,0
16569,Q9SLA2,1,NO_SP,0
16570,Q6TEK4,1,NO_SP,1
16571,Q9UUH1,1,NO_SP,2
16572,Q9UPY5,1,NO_SP,3
16573,Q8NBI6,1,NO_SP,4
16574,P56485,1,NO_SP,2
16575,P08908,1,NO_SP,3
16576,Q98998,1,NO_SP,3
16577,P28334,1,NO_SP,4
16578,O89039,1,NO_SP,2
16579,P13516,1,NO_SP,1
16580,Q8L856,1,NO_SP,0
16581,A0A4Z3,1,NO_SP,1
16582,P30372,1,NO_SP,2
16583,O94523,1,NO_SP,0
16584,P35404,1,NO_SP,4
16585,P28222,1,NO_SP,4
16586,P28565,1,NO_SP,1
16587,O08890,1,NO_SP,2
16588,Q02284,1,NO_SP,2
16589,P30940,1,NO_SP,2
16590,P30994,1,NO_SP,0
16591,O08892,1,NO_SP,4
16592,P49145,1,NO_SP,1
16593,P28566,1,NO_SP,2
16594,P41595,1,NO_SP,0
16595,Q9P5N0,1,NO_SP,3
16596,P19327,1,NO_SP,3
16597,Q60484,1,NO_SP,1
16598,P28221,1,NO_SP,1
16599,P30939,1,NO_SP,2
16600,Q99PG0,1,NO_SP,3
16601,Q9NPB9,1,NO_SP,0
16602,Q64264,1,NO_SP,3
16603,P28564,1,NO_SP,4
16604,Q6VB83,1,NO_SP,2
16605,P30543,1,NO_SP,3
16606,P97718,1,NO_SP,4
16607,Q5QJU3,1,NO_SP,0
16608,Q5VTY9,1,NO_SP,1
16609,Q67VS5,1,NO_SP,3
16610,P97717,1,NO_SP,4
16611,Q42400,1,NO_SP,0
16612,B0F9W3,1,NO_SP,1
16613,P18090,1,NO_SP,3
16614,P53954,1,NO_SP,4
16615,P08913,1,NO_SP,1
16616,Q9VLQ1,1,NO_SP,2
16617,A2ASQ1,1,NO_SP,3
16618,Q9C5U2,1,NO_SP,4
16619,P98205,1,NO_SP,0
16620,P25304,1,NO_SP,3
16621,P35374,1,NO_SP,2
16622,P53730,1,NO_SP,4
16623,P18089,1,NO_SP,1
16624,Q9BLG3,1,NO_SP,1
16625,Q9P7F3,1,NO_SP,2
16626,Q10479,1,NO_SP,3
16627,O80612,1,NO_SP,2
16628,Q9BLG4,1,NO_SP,3
16629,Q9US00,1,NO_SP,4
16630,Q8MXY0,1,NO_SP,1
16631,P07550,1,NO_SP,1
16632,O60061,1,NO_SP,2
16633,Q9SPM5,1,NO_SP,3
16634,Q76LB1,1,NO_SP,0
16635,Q9SQG2,1,NO_SP,3
16636,Q96BI3,1,NO_SP,1
16637,Q2TAD5,1,NO_SP,2
16638,P34080,1,NO_SP,4
16639,Q9C0V1,1,NO_SP,4
16640,Q54WT8,1,NO_SP,1
16641,Q86XL3,1,NO_SP,3
16642,P46993,1,NO_SP,0
16643,P79960,1,NO_SP,2
16644,P41181,1,NO_SP,4
16645,Q9SA77,1,NO_SP,1
16646,O14072,1,NO_SP,2
16647,P39986,1,NO_SP,3
16648,P0CD92,1,NO_SP,0
16649,P0CD90,1,NO_SP,0
16650,Q15041,1,NO_SP,1
16651,Q6X1Y6,1,NO_SP,2
16652,Q12797,1,NO_SP,3
16653,Q9JHE3,1,NO_SP,3
16654,Q12691,1,NO_SP,0
16655,P36107,1,NO_SP,1
16656,P18434,1,NO_SP,4
16657,Q6RW13,1,NO_SP,1
16658,Q9Y679,1,NO_SP,0
16659,P15535,1,NO_SP,1
16660,Q93084,1,NO_SP,3
16661,Q708S7,1,NO_SP,2
16662,P55926,1,NO_SP,2
16663,Q9R0W5,1,NO_SP,4
16664,P78348,1,NO_SP,2
16665,Q925H0,1,NO_SP,2
16666,P13587,1,NO_SP,0
16667,O94766,1,NO_SP,0
16668,O43505,1,NO_SP,0
16669,Q5W7F1,1,NO_SP,1
16670,Q9NR71,1,NO_SP,3
16671,Q708S6,1,NO_SP,2
16672,P54709,1,NO_SP,4
16673,P22700,1,NO_SP,3
16674,Q91XT9,1,NO_SP,3
16675,Q9NY37,1,NO_SP,4
16676,Q1XA76,1,NO_SP,2
16677,P98196,1,NO_SP,0
16678,Q8NB49,1,NO_SP,0
16679,Q6Y288,1,NO_SP,3
16680,Q6L9W6,1,NO_SP,4
16681,Q96L58,1,NO_SP,0
16682,Q9UIR0,1,NO_SP,4
16683,Q96247,1,NO_SP,1
16684,Q05659,1,NO_SP,2
16685,Q6ZMB0,1,NO_SP,3
16686,P82251,1,NO_SP,4
16687,Q9XI23,1,NO_SP,0
16688,O14523,1,NO_SP,3
16689,Q8K4Y7,1,NO_SP,4
16690,Q96G97,1,NO_SP,0
16691,Q5KQH7,1,NO_SP,1
16692,Q9P296,1,NO_SP,2
16693,O64759,1,NO_SP,3
16694,Q8VWZ7,1,NO_SP,4
16695,Q9Z2E9,1,NO_SP,0
16696,Q8VIM4,1,NO_SP,1
16697,P0DKC2,1,NO_SP,2
16698,P53223,1,NO_SP,3
16699,P27614,1,NO_SP,4
16700,P13773,1,NO_SP,1
16701,Q5KU26,1,NO_SP,3
16702,Q810Y4,1,NO_SP,4
16703,Q9Y5Q5,1,NO_SP,0
16704,D0Q0Y7,1,NO_SP,1
16705,Q9JK41,1,NO_SP,2
16706,Q8WNR0,1,NO_SP,2
16707,Q9QZN9,1,NO_SP,3
16708,Q9N623,1,NO_SP,4
16709,Q5TAT6,1,NO_SP,0
16710,Q9R1N9,1,NO_SP,0
16711,Q9ZQI2,1,NO_SP,3
16712,P41597,1,NO_SP,2
16713,P11836,1,NO_SP,3
16714,Q9JJV4,1,NO_SP,4
16715,Q8WVQ1,1,NO_SP,4
16716,Q868T3,1,NO_SP,0
16717,P25656,1,NO_SP,3
16718,Q9R0E0,1,NO_SP,0
16719,Q6UWU4,1,NO_SP,1
16720,P32246,1,NO_SP,2
16721,P51681,1,NO_SP,2
16722,Q8AY29,1,NO_SP,0
16723,Q8C172,1,NO_SP,4
16724,O00421,1,NO_SP,2
16725,Q9D6K9,1,NO_SP,4
16726,Q9Z0G9,1,NO_SP,1
16727,Q9Z260,1,NO_SP,1
16728,Q6UVW9,1,NO_SP,0
16729,Q91V08,1,NO_SP,3
16730,Q9NY25,1,NO_SP,0
16731,Q924Z4,1,NO_SP,4
16732,Q9Y4C5,1,NO_SP,2
16733,Q8NCG5,1,NO_SP,3
16734,Q8IZS7,1,NO_SP,4
16735,D3ZQJ0,1,NO_SP,1
16736,P49858,1,NO_SP,1
16737,P56745,1,NO_SP,1
16738,Q5QGZ9,1,NO_SP,2
16739,O75503,1,NO_SP,4
16740,Q2HXU8,1,NO_SP,2
16741,Q6UXB4,1,NO_SP,0
16742,Q6UXN8,1,NO_SP,3
16743,P78369,1,NO_SP,1
16744,O35054,1,NO_SP,1
16745,O54942,1,NO_SP,1
16746,Q13286,1,NO_SP,4
16747,Q5BJU5,1,NO_SP,1
16748,Q9Z262,1,NO_SP,1
16749,Q99788,1,NO_SP,2
16750,Q9R1I1,1,NO_SP,3
16751,O22267,1,NO_SP,4
16752,Q9BXN2,1,NO_SP,0
16753,O88552,1,NO_SP,1
16754,O95406,1,NO_SP,1
16755,Q9UJ71,1,NO_SP,3
16756,Q9R007,1,NO_SP,0
16757,Q6QLQ4,1,NO_SP,0
16758,Q8BRU4,1,NO_SP,3
16759,P47124,1,NO_SP,4
16760,Q93ZB2,1,NO_SP,2
16761,Q9XFR0,1,NO_SP,3
16762,Q9C0E8,1,NO_SP,4
16763,Q96C03,1,NO_SP,0
16764,Q5NCS9,1,NO_SP,0
16765,Q920B6,1,NO_SP,2
16766,Q8LIN5,1,NO_SP,4
16767,Q6UVM4,1,NO_SP,1
16768,O54982,1,NO_SP,2
16769,Q850M0,1,NO_SP,4
16770,Q9FWX6,1,NO_SP,0
16771,P97468,1,NO_SP,2
16772,O77475,1,NO_SP,1
16773,O23413,1,NO_SP,2
16774,Q9SUP0,1,NO_SP,3
16775,Q86W10,1,NO_SP,4
16776,Q9FFT2,1,NO_SP,0
16777,Q9I9B9,1,NO_SP,1
16778,P52569,1,NO_SP,4
16779,P38428,1,NO_SP,0
16780,Q9XI72,1,NO_SP,2
16781,Q8L9B5,1,NO_SP,3
16782,Q8L7R5,1,NO_SP,0
16783,Q9FE29,1,NO_SP,1
16784,Q8L8Z1,1,NO_SP,2
16785,Q810F1,1,NO_SP,2
16786,Q9USV7,1,NO_SP,3
16787,Q8BQU6,1,NO_SP,0
16788,P49682,1,NO_SP,1
16789,Q9WUS4,1,NO_SP,0
16790,Q8GWD5,1,NO_SP,3
16791,Q9P7F9,1,NO_SP,3
16792,Q8N144,1,NO_SP,0
16793,P53008,1,NO_SP,3
16794,P18581,1,NO_SP,4
16795,Q4G2J4,1,NO_SP,1
16796,Q5AFI4,1,NO_SP,3
16797,Q7K4Y6,1,NO_SP,4
16798,Q4G2J5,1,NO_SP,1
16799,Q9GZP9,1,NO_SP,1
16800,Q96Q80,1,NO_SP,1
16801,Q4G2J6,1,NO_SP,1
16802,Q96PD7,1,NO_SP,2
16803,P38307,1,NO_SP,3
16804,Q39085,1,NO_SP,0
16805,Q12743,1,NO_SP,2
16806,Q04216,1,NO_SP,3
16807,P21917,1,NO_SP,0
16808,P14416,1,NO_SP,3
16809,P18901,1,NO_SP,0
16810,Q9UUA6,1,NO_SP,2
16811,Q8NCG7,1,NO_SP,0
16812,Q1HG44,1,NO_SP,3
16813,Q96SL1,1,NO_SP,0
16814,Q5RJY4,1,NO_SP,2
16815,P42893,1,NO_SP,3
16816,Q9SFB0,1,NO_SP,0
16817,Q92611,1,NO_SP,1
16818,P35462,1,NO_SP,3
16819,O54693,1,NO_SP,3
16820,Q6P179,1,NO_SP,4
16821,Q05902,1,NO_SP,0
16822,P40540,1,NO_SP,1
16823,Q969X5,1,NO_SP,2
16824,Q9XZ08,1,NO_SP,3
16825,O43909,1,NO_SP,4
16826,Q9ER31,1,NO_SP,0
16827,Q5DRK1,1,NO_SP,1
16828,Q16394,1,NO_SP,2
16829,P70428,1,NO_SP,0
16830,Q9CQE7,1,NO_SP,3
16831,Q12284,1,NO_SP,4
16832,Q9Y169,1,NO_SP,1
16833,O93295,1,NO_SP,1
16834,O94283,1,NO_SP,2
16835,Q99ML4,1,NO_SP,3
16836,P24390,1,NO_SP,4
16837,P25621,1,NO_SP,0
16838,Q08913,1,NO_SP,1
16839,P59266,1,NO_SP,2
16840,P13386,1,NO_SP,0
16841,O14842,1,NO_SP,1
16842,O94905,1,NO_SP,3
16843,P97464,1,NO_SP,2
16844,D4AEP3,1,NO_SP,4
16845,O14843,1,NO_SP,0
16846,Q93063,1,NO_SP,0
16847,Q9D6I7,1,NO_SP,3
16848,Q8BQT2,1,NO_SP,1
16849,O75477,1,NO_SP,3
16850,Q09752,1,NO_SP,2
16851,Q04609,1,NO_SP,4
16852,O44827,1,NO_SP,0
16853,Q91V79,1,NO_SP,1
16854,Q24342,1,NO_SP,4
16855,Q7TMA4,1,NO_SP,0
16856,O15552,1,NO_SP,2
16857,O44616,1,NO_SP,3
16858,A5D6W6,1,NO_SP,1
16859,Q8N6M3,1,NO_SP,2
16860,P31390,1,NO_SP,2
16861,Q08109,1,NO_SP,4
16862,P30546,1,NO_SP,2
16863,P35367,1,NO_SP,2
16864,Q92633,1,NO_SP,2
16865,Q8IWU2,1,NO_SP,0
16866,O02773,1,NO_SP,1
16867,Q9EQR5,1,NO_SP,2
16868,Q9NUN5,1,NO_SP,3
16869,Q8IWT6,1,NO_SP,4
16870,Q95Q39,1,NO_SP,1
16871,P53176,1,NO_SP,0
16872,Q12207,1,NO_SP,2
16873,Q9H255,1,NO_SP,3
16874,Q8TCB6,1,NO_SP,3
16875,P20789,1,NO_SP,4
16876,Q9JHL0,1,NO_SP,0
16877,Q8VBV9,1,NO_SP,3
16878,P31755,1,NO_SP,1
16879,Q9LHQ6,1,NO_SP,2
16880,Q9SA36,1,NO_SP,4
16881,Q7M750,1,NO_SP,1
16882,P08100,1,NO_SP,2
16883,P41143,1,NO_SP,1
16884,P34982,1,NO_SP,3
16885,Q9CAT6,1,NO_SP,2
16886,P33533,1,NO_SP,1
16887,P41144,1,NO_SP,0
16888,P33534,1,NO_SP,0
16889,P42866,1,NO_SP,2
16890,Q9GZY6,1,NO_SP,0
